sid,season,name,time,latitude,longitude,wmo_wind
,year,,UTC,degrees_north,degrees_east,kts
2025205N13144,2025,KROSA,2025-07-27T03:00:00Z,20.8,145.0,NaN
2025205N13144,2025,KROSA,2025-07-27T06:00:00Z,21.5,145.0,NaN
2025205N13144,2025,KROSA,2025-07-27T09:00:00Z,22.1,145.2,NaN
2025205N13144,2025,KROSA,2025-07-27T12:00:00Z,22.7,145.4,NaN
2025205N13144,2025,KROSA,2025-07-27T15:00:00Z,23.5,145.4,NaN
2025205N13144,2025,KROSA,2025-07-27T18:00:00Z,24.4,145.3,NaN
2025205N13144,2025,KROSA,2025-07-27T21:00:00Z,25.0,145.3,NaN
2025205N13144,2025,KROSA,2025-07-28T00:00:00Z,25.8,145.2,NaN
2025205N13144,2025,KROSA,2025-07-28T03:00:00Z,27.4,144.9,NaN
2025205N13144,2025,KROSA,2025-07-28T06:00:00Z,28.7,144.5,NaN
2025205N13144,2025,KROSA,2025-07-28T09:00:00Z,28.3,144.1,NaN
2025205N13144,2025,KROSA,2025-07-28T12:00:00Z,27.5,143.7,NaN
2025205N13144,2025,KROSA,2025-07-28T15:00:00Z,27.5,143.4,NaN
2025205N13144,2025,KROSA,2025-07-28T18:00:00Z,27.9,143.2,NaN
2025205N13144,2025,KROSA,2025-07-28T21:00:00Z,28.1,143.0,NaN
2025205N13144,2025,KROSA,2025-07-29T00:00:00Z,28.4,142.9,NaN
2025205N13144,2025,KROSA,2025-07-29T03:00:00Z,28.5,142.9,NaN
2025205N13144,2025,KROSA,2025-07-29T06:00:00Z,28.5,142.9,NaN
2025205N13144,2025,KROSA,2025-07-29T09:00:00Z,28.6,142.9,NaN
2025205N13144,2025,KROSA,2025-07-29T12:00:00Z,28.6,142.9,NaN
2025205N13144,2025,KROSA,2025-07-29T15:00:00Z,28.7,142.9,NaN
2025205N13144,2025,KROSA,2025-07-29T18:00:00Z,28.7,142.8,NaN
2025205N13144,2025,KROSA,2025-07-29T21:00:00Z,28.7,142.8,NaN
2025205N13144,2025,KROSA,2025-07-30T00:00:00Z,28.7,142.8,NaN
2025205N13144,2025,KROSA,2025-07-30T03:00:00Z,28.8,143.1,NaN
2025205N13144,2025,KROSA,2025-07-30T06:00:00Z,28.9,143.3,NaN
2025205N13144,2025,KROSA,2025-07-30T09:00:00Z,28.9,143.3,NaN
2025205N13144,2025,KROSA,2025-07-30T12:00:00Z,29.0,143.2,NaN
2025205N13144,2025,KROSA,2025-07-30T15:00:00Z,29.1,143.2,NaN
2025205N13144,2025,KROSA,2025-07-30T18:00:00Z,29.3,143.2,NaN
2025205N13144,2025,KROSA,2025-07-30T21:00:00Z,29.7,143.1,NaN
2025205N13144,2025,KROSA,2025-07-31T00:00:00Z,30.0,142.9,NaN
2025205N13144,2025,KROSA,2025-07-31T03:00:00Z,30.0,142.7,NaN
2025205N13144,2025,KROSA,2025-07-31T06:00:00Z,30.1,142.6,NaN
2025205N13144,2025,KROSA,2025-07-31T09:00:00Z,30.4,142.5,NaN
2025205N13144,2025,KROSA,2025-07-31T12:00:00Z,30.8,142.3,NaN
2025205N13144,2025,KROSA,2025-07-31T15:00:00Z,31.2,142.1,NaN
2025205N13144,2025,KROSA,2025-07-31T18:00:00Z,31.6,142.0,NaN
2025205N13144,2025,KROSA,2025-07-31T21:00:00Z,32.1,141.9,NaN
2025205N13144,2025,KROSA,2025-08-01T00:00:00Z,32.6,141.7,NaN
2025205N13144,2025,KROSA,2025-08-01T03:00:00Z,33.2,141.5,NaN
2025205N13144,2025,KROSA,2025-08-01T06:00:00Z,33.7,141.3,NaN
2025205N13144,2025,KROSA,2025-08-01T09:00:00Z,34.0,141.2,NaN
2025205N13144,2025,KROSA,2025-08-01T12:00:00Z,34.3,141.3,NaN
2025205N13144,2025,KROSA,2025-08-01T15:00:00Z,34.7,141.5,NaN
2025205N13144,2025,KROSA,2025-08-01T18:00:00Z,35.2,141.8,NaN
2025205N13144,2025,KROSA,2025-08-01T21:00:00Z,35.8,142.1,NaN
2025205N13144,2025,KROSA,2025-08-02T00:00:00Z,36.4,142.6,NaN
2025205N13144,2025,KROSA,2025-08-02T03:00:00Z,37.0,143.2,NaN
2025205N13144,2025,KROSA,2025-08-02T06:00:00Z,37.5,144.0,NaN
2025205N13144,2025,KROSA,2025-08-02T09:00:00Z,37.9,145.0,NaN
2025205N13144,2025,KROSA,2025-08-02T12:00:00Z,38.3,146.0,NaN
2025205N13144,2025,KROSA,2025-08-02T15:00:00Z,38.6,146.9,NaN
2025205N13144,2025,KROSA,2025-08-02T18:00:00Z,39.0,147.9,NaN
2025205N13144,2025,KROSA,2025-08-02T21:00:00Z,39.5,149.2,NaN
2025205N13144,2025,KROSA,2025-08-03T00:00:00Z,39.9,150.8,NaN
2025205N13144,2025,KROSA,2025-08-03T03:00:00Z,40.3,152.5,NaN
2025205N13144,2025,KROSA,2025-08-03T06:00:00Z,40.6,154.2,NaN
2025205N13144,2025,KROSA,2025-08-03T09:00:00Z,40.9,155.9,NaN
2025205N13144,2025,KROSA,2025-08-03T12:00:00Z,41.2,157.5,NaN
2025205N13144,2025,KROSA,2025-08-03T15:00:00Z,41.6,158.9,NaN
2025205N13144,2025,KROSA,2025-08-03T18:00:00Z,42.0,160.3,NaN
2025205N13144,2025,KROSA,2025-08-03T21:00:00Z,42.4,161.6,NaN
2025205N13144,2025,KROSA,2025-08-04T00:00:00Z,42.7,163.0,NaN
2025206N11227,2025,IONA,2025-08-02T06:00:00Z,16.9,179.7,NaN
2025206N11227,2025,IONA,2025-08-02T09:00:00Z,17.3,178.9,NaN
2025206N11227,2025,IONA,2025-08-02T12:00:00Z,17.5,178.2,NaN
2025206N11227,2025,IONA,2025-08-02T15:00:00Z,17.7,177.4,NaN
2025206N11227,2025,IONA,2025-08-02T18:00:00Z,18.0,176.7,NaN
2025206N11227,2025,IONA,2025-08-02T21:00:00Z,18.3,176.0,NaN
2025206N11227,2025,IONA,2025-08-03T00:00:00Z,18.8,175.2,NaN
2025206N11227,2025,IONA,2025-08-03T03:00:00Z,19.5,174.3,NaN
2025206N11227,2025,IONA,2025-08-03T06:00:00Z,20.2,173.5,NaN
2025206N11227,2025,IONA,2025-08-03T09:00:00Z,20.8,172.7,NaN
2025206N11227,2025,IONA,2025-08-03T12:00:00Z,21.4,172.1,NaN
2025206N11227,2025,IONA,2025-08-03T15:00:00Z,21.9,171.6,NaN
2025206N11227,2025,IONA,2025-08-03T18:00:00Z,22.2,171.3,NaN
2025206N11227,2025,IONA,2025-08-03T21:00:00Z,22.5,171.1,NaN
2025206N11227,2025,IONA,2025-08-04T00:00:00Z,22.7,170.9,NaN
2025214N27137,2025,BAILU,2025-08-02T00:00:00Z,27.3,136.9,NaN
2025214N27137,2025,BAILU,2025-08-02T03:00:00Z,27.6,137.8,NaN
2025214N27137,2025,BAILU,2025-08-02T06:00:00Z,28.0,138.6,NaN
2025214N27137,2025,BAILU,2025-08-02T09:00:00Z,28.7,139.2,NaN
2025214N27137,2025,BAILU,2025-08-02T12:00:00Z,29.6,139.6,NaN
2025214N27137,2025,BAILU,2025-08-02T15:00:00Z,30.2,140.0,NaN
2025214N27137,2025,BAILU,2025-08-02T18:00:00Z,31.0,140.5,NaN
2025214N27137,2025,BAILU,2025-08-02T21:00:00Z,32.2,141.1,NaN
2025214N27137,2025,BAILU,2025-08-03T00:00:00Z,33.3,141.8,NaN
2025214N27137,2025,BAILU,2025-08-03T03:00:00Z,33.9,142.7,NaN
2025214N27137,2025,BAILU,2025-08-03T06:00:00Z,34.4,143.6,NaN
2025214N27137,2025,BAILU,2025-08-03T09:00:00Z,35.1,144.4,NaN
2025214N27137,2025,BAILU,2025-08-03T12:00:00Z,35.8,145.3,NaN
2025214N27137,2025,BAILU,2025-08-03T15:00:00Z,36.3,146.2,NaN
2025214N27137,2025,BAILU,2025-08-03T18:00:00Z,36.7,147.2,NaN
2025214N27137,2025,BAILU,2025-08-03T21:00:00Z,37.0,148.4,NaN
2025214N27137,2025,BAILU,2025-08-04T00:00:00Z,37.2,149.6,NaN
2025214N27137,2025,BAILU,2025-08-04T03:00:00Z,37.3,150.7,NaN
2025214N27137,2025,BAILU,2025-08-04T06:00:00Z,37.4,151.7,NaN
2025214N27137,2025,BAILU,2025-08-04T09:00:00Z,37.4,152.8,NaN
2025214N27137,2025,BAILU,2025-08-04T12:00:00Z,37.5,153.9,NaN
2025214N27137,2025,BAILU,2025-08-04T15:00:00Z,37.7,154.9,NaN
2025214N27137,2025,BAILU,2025-08-04T18:00:00Z,38.0,155.7,NaN
2025214N27137,2025,BAILU,2025-08-04T21:00:00Z,38.1,156.5,NaN
2025214N27137,2025,BAILU,2025-08-05T00:00:00Z,38.1,157.2,NaN
2025214N27137,2025,BAILU,2025-08-05T03:00:00Z,38.2,158.0,NaN
2025214N27137,2025,BAILU,2025-08-05T06:00:00Z,38.4,158.7,NaN
2025214N27137,2025,BAILU,2025-08-05T09:00:00Z,38.7,159.1,NaN
2025214N27137,2025,BAILU,2025-08-05T12:00:00Z,39.0,159.5,NaN
2025214N27137,2025,BAILU,2025-08-05T15:00:00Z,39.4,159.9,NaN
2025214N27137,2025,BAILU,2025-08-05T18:00:00Z,39.7,160.4,NaN
2025214N27137,2025,BAILU,2025-08-05T21:00:00Z,40.0,161.2,NaN
2025214N27137,2025,BAILU,2025-08-06T00:00:00Z,40.2,162.2,NaN
2025216N28163,2025,UNNAMED,2025-08-04T06:00:00Z,28.0,163.0,NaN
2025216N28163,2025,UNNAMED,2025-08-04T09:00:00Z,28.0,162.5,NaN
2025216N28163,2025,UNNAMED,2025-08-04T12:00:00Z,28.1,161.9,NaN
2025216N28163,2025,UNNAMED,2025-08-04T15:00:00Z,28.3,161.1,NaN
2025216N28163,2025,UNNAMED,2025-08-04T18:00:00Z,28.3,160.2,NaN
2025216N28163,2025,UNNAMED,2025-08-04T21:00:00Z,28.1,159.5,NaN
2025216N28163,2025,UNNAMED,2025-08-05T00:00:00Z,27.7,159.0,NaN
2025216N28163,2025,UNNAMED,2025-08-05T03:00:00Z,27.1,158.6,NaN
2025216N28163,2025,UNNAMED,2025-08-05T06:00:00Z,26.5,158.2,NaN
2025218N28157,2025,UNNAMED,2025-08-06T06:00:00Z,28.4,157.1,NaN
2025218N28157,2025,UNNAMED,2025-08-06T09:00:00Z,29.0,157.2,NaN
2025218N28157,2025,UNNAMED,2025-08-06T12:00:00Z,29.6,157.2,NaN
2025218N28157,2025,UNNAMED,2025-08-06T15:00:00Z,30.2,157.0,NaN
2025218N28157,2025,UNNAMED,2025-08-06T18:00:00Z,31.0,156.8,NaN
2025218N28157,2025,UNNAMED,2025-08-06T21:00:00Z,31.9,156.7,NaN
2025218N28157,2025,UNNAMED,2025-08-07T00:00:00Z,33.0,156.6,NaN
2025219N18148,2025,PODUL,2025-08-07T00:00:00Z,18.4,147.8,NaN
2025219N18148,2025,PODUL,2025-08-07T03:00:00Z,18.5,147.8,NaN
2025219N18148,2025,PODUL,2025-08-07T06:00:00Z,18.6,147.7,NaN
2025219N18148,2025,PODUL,2025-08-07T09:00:00Z,18.8,147.4,NaN
2025219N18148,2025,PODUL,2025-08-07T12:00:00Z,19.0,147.0,NaN
2025219N18148,2025,PODUL,2025-08-07T15:00:00Z,19.2,146.6,NaN
2025219N18148,2025,PODUL,2025-08-07T18:00:00Z,19.4,146.2,NaN
2025219N18148,2025,PODUL,2025-08-07T21:00:00Z,19.7,145.9,NaN
2025219N18148,2025,PODUL,2025-08-08T00:00:00Z,20.1,145.7,NaN
2025219N18148,2025,PODUL,2025-08-08T03:00:00Z,20.4,145.4,NaN
2025219N18148,2025,PODUL,2025-08-08T06:00:00Z,20.6,145.1,NaN
2025219N18148,2025,PODUL,2025-08-08T09:00:00Z,20.7,144.7,NaN
2025219N18148,2025,PODUL,2025-08-08T12:00:00Z,20.8,144.2,NaN
2025219N18148,2025,PODUL,2025-08-08T15:00:00Z,21.0,143.8,NaN
2025219N18148,2025,PODUL,2025-08-08T18:00:00Z,21.2,143.5,NaN
2025219N18148,2025,PODUL,2025-08-08T21:00:00Z,21.4,143.2,NaN
2025219N18148,2025,PODUL,2025-08-09T00:00:00Z,21.5,142.9,NaN
2025219N18148,2025,PODUL,2025-08-09T03:00:00Z,21.6,142.4,NaN
2025219N18148,2025,PODUL,2025-08-09T06:00:00Z,21.6,141.9,NaN
2025219N18148,2025,PODUL,2025-08-09T09:00:00Z,21.6,141.4,NaN
2025219N18148,2025,PODUL,2025-08-09T12:00:00Z,21.5,141.0,NaN
2025219N18148,2025,PODUL,2025-08-09T15:00:00Z,21.5,140.6,NaN
2025219N18148,2025,PODUL,2025-08-09T18:00:00Z,21.5,140.2,NaN
2025219N18148,2025,PODUL,2025-08-09T21:00:00Z,21.5,139.5,NaN
2025219N18148,2025,PODUL,2025-08-10T00:00:00Z,21.6,138.7,NaN
2025219N18148,2025,PODUL,2025-08-10T03:00:00Z,21.7,138.2,NaN
2025219N18148,2025,PODUL,2025-08-10T06:00:00Z,21.7,137.6,NaN
2025219N18148,2025,PODUL,2025-08-10T09:00:00Z,21.7,136.8,NaN
2025219N18148,2025,PODUL,2025-08-10T12:00:00Z,21.6,136.0,NaN
2025219N18148,2025,PODUL,2025-08-10T15:00:00Z,21.4,135.3,NaN
2025219N18148,2025,PODUL,2025-08-10T18:00:00Z,21.3,134.7,NaN
2025219N18148,2025,PODUL,2025-08-10T21:00:00Z,21.3,134.0,NaN
2025219N18148,2025,PODUL,2025-08-11T00:00:00Z,21.2,133.4,NaN
2025219N18148,2025,PODUL,2025-08-11T03:00:00Z,20.9,132.8,NaN
2025219N18148,2025,PODUL,2025-08-11T06:00:00Z,20.7,132.2,NaN
2025219N18148,2025,PODUL,2025-08-11T09:00:00Z,20.8,131.6,NaN
2025219N18148,2025,PODUL,2025-08-11T12:00:00Z,21.0,130.9,NaN
2025219N18148,2025,PODUL,2025-08-11T15:00:00Z,20.8,130.1,NaN
2025219N18148,2025,PODUL,2025-08-11T18:00:00Z,20.6,129.3,NaN
2025219N18148,2025,PODUL,2025-08-11T21:00:00Z,20.7,128.7,NaN
2025219N18148,2025,PODUL,2025-08-12T00:00:00Z,20.9,128.1,NaN
2025219N18148,2025,PODUL,2025-08-12T03:00:00Z,21.1,127.3,NaN
2025219N18148,2025,PODUL,2025-08-12T06:00:00Z,21.3,126.5,NaN
2025219N18148,2025,PODUL,2025-08-12T09:00:00Z,21.4,125.7,NaN
2025219N18148,2025,PODUL,2025-08-12T12:00:00Z,21.6,125.0,NaN
2025219N18148,2025,PODUL,2025-08-12T15:00:00Z,21.8,124.2,NaN
2025219N18148,2025,PODUL,2025-08-12T18:00:00Z,22.0,123.4,NaN
2025219N18148,2025,PODUL,2025-08-12T21:00:00Z,22.0,122.7,NaN
2025219N18148,2025,PODUL,2025-08-13T00:00:00Z,22.1,122.0,NaN
2025219N18148,2025,PODUL,2025-08-13T03:00:00Z,22.5,121.3,NaN
2025219N18148,2025,PODUL,2025-08-13T06:00:00Z,22.9,120.6,NaN
2025219N18148,2025,PODUL,2025-08-13T09:00:00Z,23.2,119.7,NaN
2025219N18148,2025,PODUL,2025-08-13T12:00:00Z,23.4,118.8,NaN
2025230N20107,2025,UNNAMED,2025-08-18T06:00:00Z,19.5,107.3,NaN
2025230N20107,2025,UNNAMED,2025-08-18T09:00:00Z,19.8,107.3,NaN
2025230N20107,2025,UNNAMED,2025-08-18T12:00:00Z,20.1,107.3,NaN
2025230N20107,2025,UNNAMED,2025-08-18T15:00:00Z,20.7,107.3,NaN
2025230N20107,2025,UNNAMED,2025-08-18T18:00:00Z,21.2,107.3,NaN
2025231N27128,2025,LINGLING,2025-08-19T06:00:00Z,27.1,127.6,NaN
2025231N27128,2025,LINGLING,2025-08-19T09:00:00Z,27.5,127.4,NaN
2025231N27128,2025,LINGLING,2025-08-19T12:00:00Z,27.9,127.1,NaN
2025231N27128,2025,LINGLING,2025-08-19T15:00:00Z,28.2,126.9,NaN
2025231N27128,2025,LINGLING,2025-08-19T18:00:00Z,28.6,126.8,NaN
2025231N27128,2025,LINGLING,2025-08-19T21:00:00Z,29.0,127.0,NaN
2025231N27128,2025,LINGLING,2025-08-20T00:00:00Z,29.4,127.4,NaN
2025231N27128,2025,LINGLING,2025-08-20T03:00:00Z,29.8,127.7,NaN
2025231N27128,2025,LINGLING,2025-08-20T06:00:00Z,30.3,127.9,NaN
2025231N27128,2025,LINGLING,2025-08-20T09:00:00Z,30.8,127.9,NaN
2025231N27128,2025,LINGLING,2025-08-20T12:00:00Z,31.2,128.0,NaN
2025231N27128,2025,LINGLING,2025-08-20T15:00:00Z,31.6,128.4,NaN
2025231N27128,2025,LINGLING,2025-08-20T18:00:00Z,31.8,128.9,NaN
2025231N27128,2025,LINGLING,2025-08-20T21:00:00Z,32.0,129.1,NaN
2025231N27128,2025,LINGLING,2025-08-21T00:00:00Z,32.0,129.2,NaN
2025231N27128,2025,LINGLING,2025-08-21T03:00:00Z,31.9,129.5,NaN
2025231N27128,2025,LINGLING,2025-08-21T06:00:00Z,31.7,129.9,NaN
2025231N27128,2025,LINGLING,2025-08-21T09:00:00Z,31.6,130.4,NaN
2025231N27128,2025,LINGLING,2025-08-21T12:00:00Z,31.6,130.9,NaN
2025231N27128,2025,LINGLING,2025-08-21T15:00:00Z,31.7,131.2,NaN
2025231N27128,2025,LINGLING,2025-08-21T18:00:00Z,31.8,131.4,NaN
2025231N27128,2025,LINGLING,2025-08-21T21:00:00Z,31.9,131.7,NaN
2025231N27128,2025,LINGLING,2025-08-22T00:00:00Z,32.1,132.0,NaN
2025231N27128,2025,LINGLING,2025-08-22T03:00:00Z,32.3,132.3,NaN
2025231N27128,2025,LINGLING,2025-08-22T06:00:00Z,32.4,132.6,NaN
2025231N27128,2025,LINGLING,2025-08-22T09:00:00Z,32.5,132.9,NaN
2025231N27128,2025,LINGLING,2025-08-22T12:00:00Z,32.5,133.1,NaN
2025235N17117,2025,KAJIKI,2025-08-22T18:00:00Z,17.1,117.0,NaN
2025235N17117,2025,KAJIKI,2025-08-22T21:00:00Z,17.3,116.9,NaN
2025235N17117,2025,KAJIKI,2025-08-23T00:00:00Z,17.5,116.6,NaN
2025235N17117,2025,KAJIKI,2025-08-23T03:00:00Z,17.6,115.9,NaN
2025235N17117,2025,KAJIKI,2025-08-23T06:00:00Z,17.6,115.0,NaN
2025235N17117,2025,KAJIKI,2025-08-23T09:00:00Z,17.8,114.3,NaN
2025235N17117,2025,KAJIKI,2025-08-23T12:00:00Z,17.9,113.6,NaN
2025235N17117,2025,KAJIKI,2025-08-23T15:00:00Z,17.6,112.9,NaN
2025235N17117,2025,KAJIKI,2025-08-23T18:00:00Z,17.2,112.2,NaN
2025235N17117,2025,KAJIKI,2025-08-23T21:00:00Z,17.1,111.6,NaN
2025235N17117,2025,KAJIKI,2025-08-24T00:00:00Z,17.2,111.1,NaN
2025235N17117,2025,KAJIKI,2025-08-24T03:00:00Z,17.3,110.7,NaN
2025235N17117,2025,KAJIKI,2025-08-24T06:00:00Z,17.4,110.3,NaN
2025235N17117,2025,KAJIKI,2025-08-24T09:00:00Z,17.7,109.8,NaN
2025235N17117,2025,KAJIKI,2025-08-24T12:00:00Z,17.9,109.3,NaN
2025235N17117,2025,KAJIKI,2025-08-24T15:00:00Z,18.0,108.9,NaN
2025235N17117,2025,KAJIKI,2025-08-24T18:00:00Z,18.1,108.4,NaN
2025235N17117,2025,KAJIKI,2025-08-24T21:00:00Z,18.1,107.8,NaN
2025235N17117,2025,KAJIKI,2025-08-25T00:00:00Z,18.2,107.2,NaN
2025235N17117,2025,KAJIKI,2025-08-25T03:00:00Z,18.3,106.6,NaN
2025235N17117,2025,KAJIKI,2025-08-25T06:00:00Z,18.5,106.2,NaN
2025235N17117,2025,KAJIKI,2025-08-25T09:00:00Z,18.6,105.9,NaN
2025235N17117,2025,KAJIKI,2025-08-25T12:00:00Z,18.6,105.7,NaN
2025240N15116,2025,NONGFA,2025-08-28T06:00:00Z,14.9,115.9,NaN
2025240N15116,2025,NONGFA,2025-08-28T09:00:00Z,14.9,115.8,NaN
2025240N15116,2025,NONGFA,2025-08-28T12:00:00Z,15.0,115.5,NaN
2025240N15116,2025,NONGFA,2025-08-28T15:00:00Z,15.3,114.8,NaN
2025240N15116,2025,NONGFA,2025-08-28T18:00:00Z,15.6,114.1,NaN
2025240N15116,2025,NONGFA,2025-08-28T21:00:00Z,15.9,113.6,NaN
2025240N15116,2025,NONGFA,2025-08-29T00:00:00Z,16.1,113.2,NaN
2025240N15116,2025,NONGFA,2025-08-29T03:00:00Z,16.2,112.7,NaN
2025240N15116,2025,NONGFA,2025-08-29T06:00:00Z,16.4,112.2,NaN
2025240N15116,2025,NONGFA,2025-08-29T09:00:00Z,16.8,111.8,NaN
2025240N15116,2025,NONGFA,2025-08-29T12:00:00Z,17.2,111.2,NaN
2025240N15116,2025,NONGFA,2025-08-29T15:00:00Z,17.3,110.3,NaN
2025240N15116,2025,NONGFA,2025-08-29T18:00:00Z,17.3,109.3,NaN
2025240N15116,2025,NONGFA,2025-08-29T21:00:00Z,17.4,108.7,NaN
2025240N15116,2025,NONGFA,2025-08-30T00:00:00Z,17.5,108.2,NaN
2025240N15116,2025,NONGFA,2025-08-30T03:00:00Z,17.7,107.5,NaN
2025240N15116,2025,NONGFA,2025-08-30T06:00:00Z,17.9,106.6,NaN
2025240N15116,2025,NONGFA,2025-08-30T09:00:00Z,18.0,105.5,NaN
2025240N15116,2025,NONGFA,2025-08-30T12:00:00Z,18.0,104.4,NaN
2025247N27132,2025,PEIPAH,2025-09-03T12:00:00Z,27.0,131.6,NaN
2025247N27132,2025,PEIPAH,2025-09-03T15:00:00Z,27.5,131.3,NaN
2025247N27132,2025,PEIPAH,2025-09-03T18:00:00Z,28.1,131.1,NaN
2025247N27132,2025,PEIPAH,2025-09-03T21:00:00Z,28.9,131.0,NaN
2025247N27132,2025,PEIPAH,2025-09-04T00:00:00Z,29.7,131.1,NaN
2025247N27132,2025,PEIPAH,2025-09-04T03:00:00Z,30.4,131.3,NaN
2025247N27132,2025,PEIPAH,2025-09-04T06:00:00Z,31.0,131.5,NaN
2025247N27132,2025,PEIPAH,2025-09-04T09:00:00Z,31.7,131.7,NaN
2025247N27132,2025,PEIPAH,2025-09-04T12:00:00Z,32.3,132.0,NaN
2025247N27132,2025,PEIPAH,2025-09-04T15:00:00Z,32.7,132.2,NaN
2025247N27132,2025,PEIPAH,2025-09-04T18:00:00Z,33.1,132.8,NaN
2025247N27132,2025,PEIPAH,2025-09-04T21:00:00Z,33.5,133.9,NaN
2025247N27132,2025,PEIPAH,2025-09-05T00:00:00Z,33.9,135.5,NaN
2025247N27132,2025,PEIPAH,2025-09-05T03:00:00Z,34.4,137.3,NaN
2025247N27132,2025,PEIPAH,2025-09-05T06:00:00Z,34.9,139.3,NaN
2025247N27132,2025,PEIPAH,2025-09-05T09:00:00Z,35.3,141.1,NaN
2025247N27132,2025,PEIPAH,2025-09-05T12:00:00Z,35.6,142.9,NaN
2025249N18117,2025,TAPAH,2025-09-06T06:00:00Z,18.2,116.5,NaN
2025249N18117,2025,TAPAH,2025-09-06T09:00:00Z,18.4,116.3,NaN
2025249N18117,2025,TAPAH,2025-09-06T12:00:00Z,18.6,115.9,NaN
2025249N18117,2025,TAPAH,2025-09-06T15:00:00Z,18.6,115.3,NaN
2025249N18117,2025,TAPAH,2025-09-06T18:00:00Z,18.5,114.8,NaN
2025249N18117,2025,TAPAH,2025-09-06T21:00:00Z,18.3,114.6,NaN
2025249N18117,2025,TAPAH,2025-09-07T00:00:00Z,18.3,114.4,NaN
2025249N18117,2025,TAPAH,2025-09-07T03:00:00Z,18.7,114.1,NaN
2025249N18117,2025,TAPAH,2025-09-07T06:00:00Z,19.3,113.8,NaN
2025249N18117,2025,TAPAH,2025-09-07T09:00:00Z,19.7,113.7,NaN
2025249N18117,2025,TAPAH,2025-09-07T12:00:00Z,20.0,113.6,NaN
2025249N18117,2025,TAPAH,2025-09-07T15:00:00Z,20.4,113.4,NaN
2025249N18117,2025,TAPAH,2025-09-07T18:00:00Z,20.8,113.2,NaN
2025249N18117,2025,TAPAH,2025-09-07T21:00:00Z,21.3,112.9,NaN
2025249N18117,2025,TAPAH,2025-09-08T00:00:00Z,21.8,112.6,NaN
2025259N16124,2025,MITAG,2025-09-16T06:00:00Z,15.5,123.5,NaN
2025259N16124,2025,MITAG,2025-09-16T09:00:00Z,15.7,123.2,NaN
2025259N16124,2025,MITAG,2025-09-16T12:00:00Z,15.9,122.9,NaN
2025259N16124,2025,MITAG,2025-09-16T15:00:00Z,16.0,122.5,NaN
2025259N16124,2025,MITAG,2025-09-16T18:00:00Z,16.1,122.2,NaN
2025259N16124,2025,MITAG,2025-09-16T21:00:00Z,16.4,122.0,NaN
2025259N16124,2025,MITAG,2025-09-17T00:00:00Z,16.9,121.8,NaN
2025259N16124,2025,MITAG,2025-09-17T03:00:00Z,17.4,121.5,NaN
2025259N16124,2025,MITAG,2025-09-17T06:00:00Z,17.9,121.2,NaN
2025259N16124,2025,MITAG,2025-09-17T09:00:00Z,18.3,120.9,NaN
2025259N16124,2025,MITAG,2025-09-17T12:00:00Z,18.6,120.5,NaN
2025259N16124,2025,MITAG,2025-09-17T15:00:00Z,18.7,120.2,NaN
2025259N16124,2025,MITAG,2025-09-17T18:00:00Z,18.8,119.9,NaN
2025259N16124,2025,MITAG,2025-09-17T21:00:00Z,19.3,119.5,NaN
2025259N16124,2025,MITAG,2025-09-18T00:00:00Z,19.8,118.9,NaN
2025259N16124,2025,MITAG,2025-09-18T03:00:00Z,19.9,118.1,NaN
2025259N16124,2025,MITAG,2025-09-18T06:00:00Z,19.9,117.4,NaN
2025259N16124,2025,MITAG,2025-09-18T09:00:00Z,19.9,117.0,NaN
2025259N16124,2025,MITAG,2025-09-18T12:00:00Z,20.1,116.8,NaN
2025259N16124,2025,MITAG,2025-09-18T15:00:00Z,20.6,116.7,NaN
2025259N16124,2025,MITAG,2025-09-18T18:00:00Z,21.3,116.5,NaN
2025259N16124,2025,MITAG,2025-09-18T21:00:00Z,21.9,116.2,NaN
2025259N16124,2025,MITAG,2025-09-19T00:00:00Z,22.3,115.8,NaN
2025259N16124,2025,MITAG,2025-09-19T03:00:00Z,22.6,115.6,NaN
2025259N16124,2025,MITAG,2025-09-19T06:00:00Z,22.8,115.4,NaN
2025259N16124,2025,MITAG,2025-09-19T09:00:00Z,23.1,115.1,NaN
2025259N16124,2025,MITAG,2025-09-19T12:00:00Z,23.4,114.7,NaN
2025262N16133,2025,RAGASA,2025-09-18T12:00:00Z,15.9,133.0,NaN
2025262N16133,2025,RAGASA,2025-09-18T15:00:00Z,16.1,132.7,NaN
2025262N16133,2025,RAGASA,2025-09-18T18:00:00Z,16.2,132.3,NaN
2025262N16133,2025,RAGASA,2025-09-18T21:00:00Z,16.1,131.8,NaN
2025262N16133,2025,RAGASA,2025-09-19T00:00:00Z,16.0,131.3,NaN
2025262N16133,2025,RAGASA,2025-09-19T03:00:00Z,16.0,131.0,NaN
2025262N16133,2025,RAGASA,2025-09-19T06:00:00Z,16.1,130.7,NaN
2025262N16133,2025,RAGASA,2025-09-19T09:00:00Z,16.2,130.4,NaN
2025262N16133,2025,RAGASA,2025-09-19T12:00:00Z,16.3,130.1,NaN
2025262N16133,2025,RAGASA,2025-09-19T15:00:00Z,16.3,130.0,NaN
2025262N16133,2025,RAGASA,2025-09-19T18:00:00Z,16.2,130.0,NaN
2025262N16133,2025,RAGASA,2025-09-19T21:00:00Z,16.2,129.8,NaN
2025262N16133,2025,RAGASA,2025-09-20T00:00:00Z,16.3,129.6,NaN
